TIME,F21       ,V21       ,DP21      ,SGEN21    ,A21       
SECONDS,KG/S,M/S,kPa,KJ/K-S,M^2
0.275000E+02,0.722973E-02,0.309858E+03,0.496784E+03,0.000000E+00,0.506451E-05
0.276000E+02,0.722661E-02,0.309833E+03,0.496478E+03,0.000000E+00,0.506451E-05
0.277000E+02,0.722350E-02,0.309809E+03,0.496173E+03,0.000000E+00,0.506451E-05
0.278000E+02,0.722038E-02,0.309784E+03,0.495868E+03,0.000000E+00,0.506451E-05
0.279000E+02,0.721727E-02,0.309759E+03,0.495563E+03,0.000000E+00,0.506451E-05
0.280000E+02,0.721416E-02,0.309734E+03,0.495258E+03,0.000000E+00,0.506451E-05
0.281000E+02,0.721106E-02,0.309710E+03,0.494953E+03,0.000000E+00,0.506451E-05
0.282000E+02,0.720795E-02,0.309685E+03,0.494649E+03,0.000000E+00,0.506451E-05
0.283000E+02,0.720484E-02,0.309660E+03,0.494345E+03,0.000000E+00,0.506451E-05
0.284000E+02,0.720174E-02,0.309636E+03,0.494041E+03,0.000000E+00,0.506451E-05
0.285000E+02,0.719864E-02,0.309611E+03,0.493737E+03,0.000000E+00,0.506451E-05
0.286000E+02,0.719554E-02,0.309586E+03,0.493433E+03,0.000000E+00,0.506451E-05
0.287000E+02,0.719244E-02,0.309561E+03,0.493129E+03,0.000000E+00,0.506451E-05
0.288000E+02,0.718934E-02,0.309537E+03,0.492826E+03,0.000000E+00,0.506451E-05
0.289000E+02,0.718625E-02,0.309512E+03,0.492523E+03,0.000000E+00,0.506451E-05
0.290000E+02,0.718315E-02,0.309487E+03,0.492220E+03,0.000000E+00,0.506451E-05
0.291000E+02,0.718006E-02,0.309463E+03,0.491917E+03,0.000000E+00,0.506451E-05
0.292000E+02,0.717697E-02,0.309438E+03,0.491614E+03,0.000000E+00,0.506451E-05
0.293000E+02,0.717388E-02,0.309413E+03,0.491312E+03,0.000000E+00,0.506451E-05
0.294000E+02,0.717080E-02,0.309389E+03,0.491010E+03,0.000000E+00,0.506451E-05
0.295000E+02,0.716771E-02,0.309364E+03,0.490708E+03,0.000000E+00,0.506451E-05
0.296000E+02,0.716462E-02,0.309339E+03,0.490406E+03,0.000000E+00,0.506451E-05
0.297000E+02,0.716154E-02,0.309315E+03,0.490104E+03,0.000000E+00,0.506451E-05
0.298000E+02,0.715846E-02,0.309290E+03,0.489802E+03,0.000000E+00,0.506451E-05
0.299000E+02,0.715538E-02,0.309265E+03,0.489501E+03,0.000000E+00,0.506451E-05
0.300000E+02,0.715230E-02,0.309241E+03,0.489200E+03,0.000000E+00,0.506451E-05
0.301000E+02,0.714923E-02,0.309216E+03,0.488899E+03,0.000000E+00,0.506451E-05
0.302000E+02,0.714615E-02,0.309191E+03,0.488598E+03,0.000000E+00,0.506451E-05
0.303000E+02,0.714308E-02,0.309167E+03,0.488297E+03,0.000000E+00,0.506451E-05
0.304000E+02,0.714001E-02,0.309142E+03,0.487997E+03,0.000000E+00,0.506451E-05
0.305000E+02,0.713694E-02,0.309118E+03,0.487696E+03,0.000000E+00,0.506451E-05
0.306000E+02,0.713387E-02,0.309093E+03,0.487396E+03,0.000000E+00,0.506451E-05
0.307000E+02,0.713080E-02,0.309068E+03,0.487096E+03,0.000000E+00,0.506451E-05
0.308000E+02,0.712774E-02,0.309044E+03,0.486796E+03,0.000000E+00,0.506451E-05
0.309000E+02,0.712467E-02,0.309019E+03,0.486497E+03,0.000000E+00,0.506451E-05
0.310000E+02,0.712161E-02,0.308995E+03,0.486197E+03,0.000000E+00,0.506451E-05
0.311000E+02,0.711855E-02,0.308970E+03,0.485898E+03,0.000000E+00,0.506451E-05
0.312000E+02,0.711549E-02,0.308945E+03,0.485599E+03,0.000000E+00,0.506451E-05
0.313000E+02,0.711243E-02,0.308921E+03,0.485300E+03,0.000000E+00,0.506451E-05
0.314000E+02,0.710938E-02,0.308896E+03,0.485001E+03,0.000000E+00,0.506451E-05
0.315000E+02,0.710632E-02,0.308872E+03,0.484703E+03,0.000000E+00,0.506451E-05
0.316000E+02,0.710327E-02,0.308847E+03,0.484404E+03,0.000000E+00,0.506451E-05
0.317000E+02,0.710022E-02,0.308822E+03,0.484106E+03,0.000000E+00,0.506451E-05
0.318000E+02,0.709717E-02,0.308798E+03,0.483808E+03,0.000000E+00,0.506451E-05
0.319000E+02,0.709412E-02,0.308773E+03,0.483510E+03,0.000000E+00,0.506451E-05
0.320000E+02,0.709107E-02,0.308749E+03,0.483212E+03,0.000000E+00,0.506451E-05
0.321000E+02,0.708803E-02,0.308724E+03,0.482915E+03,0.000000E+00,0.506451E-05
0.322000E+02,0.708498E-02,0.308700E+03,0.482618E+03,0.000000E+00,0.506451E-05
0.323000E+02,0.708194E-02,0.308675E+03,0.482320E+03,0.000000E+00,0.506451E-05
0.324000E+02,0.707890E-02,0.308650E+03,0.482023E+03,0.000000E+00,0.506451E-05
0.325000E+02,0.707586E-02,0.308626E+03,0.481727E+03,0.000000E+00,0.506451E-05
0.326000E+02,0.707282E-02,0.308601E+03,0.481430E+03,0.000000E+00,0.506451E-05
0.327000E+02,0.706979E-02,0.308577E+03,0.481134E+03,0.000000E+00,0.506451E-05
0.328000E+02,0.706675E-02,0.308552E+03,0.480837E+03,0.000000E+00,0.506451E-05
0.329000E+02,0.706372E-02,0.308528E+03,0.480541E+03,0.000000E+00,0.506451E-05
0.330000E+02,0.706069E-02,0.308503E+03,0.480245E+03,0.000000E+00,0.506451E-05
0.331000E+02,0.705766E-02,0.308479E+03,0.479949E+03,0.000000E+00,0.506451E-05
0.332000E+02,0.705463E-02,0.308454E+03,0.479654E+03,0.000000E+00,0.506451E-05
0.333000E+02,0.705160E-02,0.308430E+03,0.479358E+03,0.000000E+00,0.506451E-05
0.334000E+02,0.704858E-02,0.308405E+03,0.479063E+03,0.000000E+00,0.506451E-05
0.335000E+02,0.704555E-02,0.308381E+03,0.478768E+03,0.000000E+00,0.506451E-05
0.336000E+02,0.704253E-02,0.308356E+03,0.478473E+03,0.000000E+00,0.506451E-05
0.337000E+02,0.703951E-02,0.308332E+03,0.478178E+03,0.000000E+00,0.506451E-05
0.338000E+02,0.703649E-02,0.308307E+03,0.477884E+03,0.000000E+00,0.506451E-05
0.339000E+02,0.703348E-02,0.308283E+03,0.477590E+03,0.000000E+00,0.506451E-05
0.340000E+02,0.703046E-02,0.308258E+03,0.477295E+03,0.000000E+00,0.506451E-05
0.341000E+02,0.702745E-02,0.308234E+03,0.477001E+03,0.000000E+00,0.506451E-05
0.342000E+02,0.702443E-02,0.308209E+03,0.476707E+03,0.000000E+00,0.506451E-05
0.343000E+02,0.702142E-02,0.308185E+03,0.476414E+03,0.000000E+00,0.506451E-05
0.344000E+02,0.701841E-02,0.308160E+03,0.476120E+03,0.000000E+00,0.506451E-05
0.345000E+02,0.701540E-02,0.308136E+03,0.475827E+03,0.000000E+00,0.506451E-05
0.346000E+02,0.701240E-02,0.308111E+03,0.475534E+03,0.000000E+00,0.506451E-05
0.347000E+02,0.700939E-02,0.308087E+03,0.475241E+03,0.000000E+00,0.506451E-05
0.348000E+02,0.700639E-02,0.308062E+03,0.474948E+03,0.000000E+00,0.506451E-05
0.349000E+02,0.700338E-02,0.308038E+03,0.474655E+03,0.000000E+00,0.506451E-05
0.350000E+02,0.700038E-02,0.308013E+03,0.474363E+03,0.000000E+00,0.506451E-05
0.351000E+02,0.699738E-02,0.307989E+03,0.474070E+03,0.000000E+00,0.506451E-05
0.352000E+02,0.699439E-02,0.307964E+03,0.473778E+03,0.000000E+00,0.506451E-05
0.353000E+02,0.699139E-02,0.307940E+03,0.473486E+03,0.000000E+00,0.506451E-05
0.354000E+02,0.698840E-02,0.307916E+03,0.473194E+03,0.000000E+00,0.506451E-05
0.355000E+02,0.698540E-02,0.307891E+03,0.472903E+03,0.000000E+00,0.506451E-05
0.356000E+02,0.698241E-02,0.307867E+03,0.472611E+03,0.000000E+00,0.506451E-05
0.357000E+02,0.697942E-02,0.307842E+03,0.472320E+03,0.000000E+00,0.506451E-05
0.358000E+02,0.697643E-02,0.307818E+03,0.472029E+03,0.000000E+00,0.506451E-05
0.359000E+02,0.697345E-02,0.307793E+03,0.471738E+03,0.000000E+00,0.506451E-05
0.360000E+02,0.697046E-02,0.307769E+03,0.471447E+03,0.000000E+00,0.506451E-05
0.361000E+02,0.696748E-02,0.307745E+03,0.471157E+03,0.000000E+00,0.506451E-05
0.362000E+02,0.696449E-02,0.307720E+03,0.470866E+03,0.000000E+00,0.506451E-05
0.363000E+02,0.696151E-02,0.307696E+03,0.470576E+03,0.000000E+00,0.506451E-05
0.364000E+02,0.695853E-02,0.307671E+03,0.470286E+03,0.000000E+00,0.506451E-05
0.365000E+02,0.695556E-02,0.307647E+03,0.469996E+03,0.000000E+00,0.506451E-05
0.366000E+02,0.695258E-02,0.307623E+03,0.469706E+03,0.000000E+00,0.506451E-05
0.367000E+02,0.694960E-02,0.307598E+03,0.469417E+03,0.000000E+00,0.506451E-05
0.368000E+02,0.694663E-02,0.307574E+03,0.469127E+03,0.000000E+00,0.506451E-05
0.369000E+02,0.694366E-02,0.307550E+03,0.468838E+03,0.000000E+00,0.506451E-05
0.370000E+02,0.694069E-02,0.307525E+03,0.468549E+03,0.000000E+00,0.506451E-05
0.371000E+02,0.693772E-02,0.307501E+03,0.468260E+03,0.000000E+00,0.506451E-05
0.372000E+02,0.693475E-02,0.307476E+03,0.467971E+03,0.000000E+00,0.506451E-05
0.373000E+02,0.693179E-02,0.307452E+03,0.467683E+03,0.000000E+00,0.506451E-05
0.374000E+02,0.692882E-02,0.307428E+03,0.467394E+03,0.000000E+00,0.506451E-05
0.375000E+02,0.692586E-02,0.307403E+03,0.467106E+03,0.000000E+00,0.506451E-05
0.376000E+02,0.692290E-02,0.307379E+03,0.466818E+03,0.000000E+00,0.506451E-05
0.377000E+02,0.691994E-02,0.307355E+03,0.466530E+03,0.000000E+00,0.506451E-05
0.378000E+02,0.691698E-02,0.307330E+03,0.466242E+03,0.000000E+00,0.506451E-05
0.379000E+02,0.691402E-02,0.307306E+03,0.465955E+03,0.000000E+00,0.506451E-05
0.380000E+02,0.691107E-02,0.307282E+03,0.465667E+03,0.000000E+00,0.506451E-05
0.381000E+02,0.690811E-02,0.307257E+03,0.465380E+03,0.000000E+00,0.506451E-05
0.382000E+02,0.690516E-02,0.307233E+03,0.465093E+03,0.000000E+00,0.506451E-05
0.383000E+02,0.690221E-02,0.307209E+03,0.464806E+03,0.000000E+00,0.506451E-05
0.384000E+02,0.689926E-02,0.307184E+03,0.464520E+03,0.000000E+00,0.506451E-05
0.385000E+02,0.689631E-02,0.307160E+03,0.464233E+03,0.000000E+00,0.506451E-05
0.386000E+02,0.689337E-02,0.307136E+03,0.463947E+03,0.000000E+00,0.506451E-05
0.387000E+02,0.689042E-02,0.307111E+03,0.463661E+03,0.000000E+00,0.506451E-05
0.388000E+02,0.688748E-02,0.307087E+03,0.463374E+03,0.000000E+00,0.506451E-05
0.389000E+02,0.688454E-02,0.307063E+03,0.463089E+03,0.000000E+00,0.506451E-05
0.390000E+02,0.688160E-02,0.307038E+03,0.462803E+03,0.000000E+00,0.506451E-05
0.391000E+02,0.687866E-02,0.307014E+03,0.462517E+03,0.000000E+00,0.506451E-05
0.392000E+02,0.687572E-02,0.306990E+03,0.462232E+03,0.000000E+00,0.506451E-05
0.393000E+02,0.687278E-02,0.306966E+03,0.461947E+03,0.000000E+00,0.506451E-05
0.394000E+02,0.686985E-02,0.306941E+03,0.461662E+03,0.000000E+00,0.506451E-05
0.395000E+02,0.686692E-02,0.306917E+03,0.461377E+03,0.000000E+00,0.506451E-05
0.396000E+02,0.686399E-02,0.306893E+03,0.461092E+03,0.000000E+00,0.506451E-05
0.397000E+02,0.686106E-02,0.306869E+03,0.460808E+03,0.000000E+00,0.506451E-05
0.398000E+02,0.685813E-02,0.306844E+03,0.460523E+03,0.000000E+00,0.506451E-05
0.399000E+02,0.685520E-02,0.306820E+03,0.460239E+03,0.000000E+00,0.506451E-05
0.400000E+02,0.685227E-02,0.306796E+03,0.459955E+03,0.000000E+00,0.506451E-05
0.401000E+02,0.684935E-02,0.306771E+03,0.459671E+03,0.000000E+00,0.506451E-05
0.402000E+02,0.684643E-02,0.306747E+03,0.459387E+03,0.000000E+00,0.506451E-05
0.403000E+02,0.684351E-02,0.306723E+03,0.459104E+03,0.000000E+00,0.506451E-05
0.404000E+02,0.684059E-02,0.306699E+03,0.458821E+03,0.000000E+00,0.506451E-05
0.405000E+02,0.683767E-02,0.306674E+03,0.458537E+03,0.000000E+00,0.506451E-05
0.406000E+02,0.683475E-02,0.306650E+03,0.458254E+03,0.000000E+00,0.506451E-05
0.407000E+02,0.683184E-02,0.306626E+03,0.457971E+03,0.000000E+00,0.506451E-05
0.408000E+02,0.682892E-02,0.306602E+03,0.457689E+03,0.000000E+00,0.506451E-05
0.409000E+02,0.682601E-02,0.306578E+03,0.457406E+03,0.000000E+00,0.506451E-05
0.410000E+02,0.682310E-02,0.306553E+03,0.457124E+03,0.000000E+00,0.506451E-05
0.411000E+02,0.682019E-02,0.306529E+03,0.456842E+03,0.000000E+00,0.506451E-05
0.412000E+02,0.681728E-02,0.306505E+03,0.456560E+03,0.000000E+00,0.506451E-05
0.413000E+02,0.681438E-02,0.306481E+03,0.456278E+03,0.000000E+00,0.506451E-05
0.414000E+02,0.681147E-02,0.306456E+03,0.455996E+03,0.000000E+00,0.506451E-05
0.415000E+02,0.680857E-02,0.306432E+03,0.455714E+03,0.000000E+00,0.506451E-05
0.416000E+02,0.680567E-02,0.306408E+03,0.455433E+03,0.000000E+00,0.506451E-05
0.417000E+02,0.680276E-02,0.306384E+03,0.455152E+03,0.000000E+00,0.506451E-05
0.418000E+02,0.679987E-02,0.306360E+03,0.454871E+03,0.000000E+00,0.506451E-05
0.419000E+02,0.679697E-02,0.306336E+03,0.454590E+03,0.000000E+00,0.506451E-05
0.420000E+02,0.679407E-02,0.306311E+03,0.454309E+03,0.000000E+00,0.506451E-05
0.421000E+02,0.679118E-02,0.306287E+03,0.454028E+03,0.000000E+00,0.506451E-05
0.422000E+02,0.678828E-02,0.306263E+03,0.453748E+03,0.000000E+00,0.506451E-05
0.423000E+02,0.678539E-02,0.306239E+03,0.453468E+03,0.000000E+00,0.506451E-05
0.424000E+02,0.678250E-02,0.306215E+03,0.453188E+03,0.000000E+00,0.506451E-05
0.425000E+02,0.677961E-02,0.306190E+03,0.452908E+03,0.000000E+00,0.506451E-05
0.426000E+02,0.677673E-02,0.306166E+03,0.452628E+03,0.000000E+00,0.506451E-05
0.427000E+02,0.677384E-02,0.306142E+03,0.452348E+03,0.000000E+00,0.506451E-05
0.428000E+02,0.677096E-02,0.306118E+03,0.452069E+03,0.000000E+00,0.506451E-05
0.429000E+02,0.676807E-02,0.306094E+03,0.451790E+03,0.000000E+00,0.506451E-05
0.430000E+02,0.676519E-02,0.306070E+03,0.451511E+03,0.000000E+00,0.506451E-05
0.431000E+02,0.676231E-02,0.306046E+03,0.451232E+03,0.000000E+00,0.506451E-05
0.432000E+02,0.675943E-02,0.306021E+03,0.450953E+03,0.000000E+00,0.506451E-05
0.433000E+02,0.675655E-02,0.305997E+03,0.450674E+03,0.000000E+00,0.506451E-05
0.434000E+02,0.675368E-02,0.305973E+03,0.450396E+03,0.000000E+00,0.506451E-05
0.435000E+02,0.675080E-02,0.305949E+03,0.450118E+03,0.000000E+00,0.506451E-05
0.436000E+02,0.674793E-02,0.305925E+03,0.449839E+03,0.000000E+00,0.506451E-05
0.437000E+02,0.674506E-02,0.305901E+03,0.449561E+03,0.000000E+00,0.506451E-05
0.438000E+02,0.674219E-02,0.305877E+03,0.449284E+03,0.000000E+00,0.506451E-05
0.439000E+02,0.673932E-02,0.305853E+03,0.449006E+03,0.000000E+00,0.506451E-05
0.440000E+02,0.673645E-02,0.305828E+03,0.448729E+03,0.000000E+00,0.506451E-05
0.441000E+02,0.673359E-02,0.305804E+03,0.448451E+03,0.000000E+00,0.506451E-05
0.442000E+02,0.673073E-02,0.305780E+03,0.448174E+03,0.000000E+00,0.506451E-05
0.443000E+02,0.672786E-02,0.305756E+03,0.447897E+03,0.000000E+00,0.506451E-05
0.444000E+02,0.672500E-02,0.305732E+03,0.447620E+03,0.000000E+00,0.506451E-05
0.445000E+02,0.672214E-02,0.305708E+03,0.447344E+03,0.000000E+00,0.506451E-05
0.446000E+02,0.671928E-02,0.305684E+03,0.447067E+03,0.000000E+00,0.506451E-05
0.447000E+02,0.671643E-02,0.305660E+03,0.446791E+03,0.000000E+00,0.506451E-05
0.448000E+02,0.671357E-02,0.305636E+03,0.446515E+03,0.000000E+00,0.506451E-05
0.449000E+02,0.671072E-02,0.305612E+03,0.446239E+03,0.000000E+00,0.506451E-05
0.450000E+02,0.670786E-02,0.305588E+03,0.445963E+03,0.000000E+00,0.506451E-05
0.451000E+02,0.670501E-02,0.305564E+03,0.445687E+03,0.000000E+00,0.506451E-05
0.452000E+02,0.670216E-02,0.305539E+03,0.445411E+03,0.000000E+00,0.506451E-05
0.453000E+02,0.669931E-02,0.305515E+03,0.445136E+03,0.000000E+00,0.506451E-05
0.454000E+02,0.669647E-02,0.305491E+03,0.444861E+03,0.000000E+00,0.506451E-05
0.455000E+02,0.669362E-02,0.305467E+03,0.444586E+03,0.000000E+00,0.506451E-05
0.456000E+02,0.669078E-02,0.305443E+03,0.444311E+03,0.000000E+00,0.506451E-05
0.457000E+02,0.668794E-02,0.305419E+03,0.444036E+03,0.000000E+00,0.506451E-05
0.458000E+02,0.668509E-02,0.305395E+03,0.443762E+03,0.000000E+00,0.506451E-05
0.459000E+02,0.668225E-02,0.305371E+03,0.443487E+03,0.000000E+00,0.506451E-05
0.460000E+02,0.667942E-02,0.305347E+03,0.443213E+03,0.000000E+00,0.506451E-05
0.461000E+02,0.667658E-02,0.305323E+03,0.442939E+03,0.000000E+00,0.506451E-05
0.462000E+02,0.667374E-02,0.305299E+03,0.442665E+03,0.000000E+00,0.506451E-05
0.463000E+02,0.667091E-02,0.305275E+03,0.442391E+03,0.000000E+00,0.506451E-05
0.464000E+02,0.666808E-02,0.305251E+03,0.442117E+03,0.000000E+00,0.506451E-05
0.465000E+02,0.666525E-02,0.305227E+03,0.441844E+03,0.000000E+00,0.506451E-05
0.466000E+02,0.666242E-02,0.305203E+03,0.441571E+03,0.000000E+00,0.506451E-05
0.467000E+02,0.665959E-02,0.305179E+03,0.441297E+03,0.000000E+00,0.506451E-05
0.468000E+02,0.665676E-02,0.305155E+03,0.441024E+03,0.000000E+00,0.506451E-05
0.469000E+02,0.665394E-02,0.305131E+03,0.440752E+03,0.000000E+00,0.506451E-05
0.470000E+02,0.665111E-02,0.305107E+03,0.440479E+03,0.000000E+00,0.506451E-05
0.471000E+02,0.664829E-02,0.305083E+03,0.440206E+03,0.000000E+00,0.506451E-05
0.472000E+02,0.664547E-02,0.305059E+03,0.439934E+03,0.000000E+00,0.506451E-05
0.473000E+02,0.664265E-02,0.305035E+03,0.439662E+03,0.000000E+00,0.506451E-05
0.474000E+02,0.663983E-02,0.305011E+03,0.439390E+03,0.000000E+00,0.506451E-05
0.475000E+02,0.663701E-02,0.304987E+03,0.439118E+03,0.000000E+00,0.506451E-05
0.476000E+02,0.663420E-02,0.304963E+03,0.438846E+03,0.000000E+00,0.506451E-05
0.477000E+02,0.663138E-02,0.304939E+03,0.438575E+03,0.000000E+00,0.506451E-05
0.478000E+02,0.662857E-02,0.304915E+03,0.438303E+03,0.000000E+00,0.506451E-05
0.479000E+02,0.662576E-02,0.304891E+03,0.438032E+03,0.000000E+00,0.506451E-05
0.480000E+02,0.662295E-02,0.304867E+03,0.437761E+03,0.000000E+00,0.506451E-05
0.481000E+02,0.662014E-02,0.304843E+03,0.437490E+03,0.000000E+00,0.506451E-05
0.482000E+02,0.661733E-02,0.304819E+03,0.437219E+03,0.000000E+00,0.506451E-05
0.483000E+02,0.661453E-02,0.304795E+03,0.436949E+03,0.000000E+00,0.506451E-05
0.484000E+02,0.661172E-02,0.304772E+03,0.436678E+03,0.000000E+00,0.506451E-05
0.485000E+02,0.660892E-02,0.304748E+03,0.436408E+03,0.000000E+00,0.506451E-05
0.486000E+02,0.660612E-02,0.304724E+03,0.436138E+03,0.000000E+00,0.506451E-05
0.487000E+02,0.660332E-02,0.304700E+03,0.435868E+03,0.000000E+00,0.506451E-05
0.488000E+02,0.660052E-02,0.304676E+03,0.435598E+03,0.000000E+00,0.506451E-05
0.489000E+02,0.659772E-02,0.304652E+03,0.435328E+03,0.000000E+00,0.506451E-05
0.490000E+02,0.659493E-02,0.304628E+03,0.435059E+03,0.000000E+00,0.506451E-05
0.491000E+02,0.659213E-02,0.304604E+03,0.434789E+03,0.000000E+00,0.506451E-05
0.492000E+02,0.658934E-02,0.304580E+03,0.434520E+03,0.000000E+00,0.506451E-05
0.493000E+02,0.658655E-02,0.304556E+03,0.434251E+03,0.000000E+00,0.506451E-05
0.494000E+02,0.658376E-02,0.304532E+03,0.433982E+03,0.000000E+00,0.506451E-05
0.495000E+02,0.658097E-02,0.304508E+03,0.433713E+03,0.000000E+00,0.506451E-05
0.496000E+02,0.657818E-02,0.304485E+03,0.433445E+03,0.000000E+00,0.506451E-05
0.497000E+02,0.657540E-02,0.304461E+03,0.433176E+03,0.000000E+00,0.506451E-05
0.498000E+02,0.657261E-02,0.304437E+03,0.432908E+03,0.000000E+00,0.506451E-05
0.499000E+02,0.656983E-02,0.304413E+03,0.432640E+03,0.000000E+00,0.506451E-05
0.500000E+02,0.656705E-02,0.304389E+03,0.432372E+03,0.000000E+00,0.506451E-05
0.501000E+02,0.656427E-02,0.304365E+03,0.432104E+03,0.000000E+00,0.506451E-05
0.502000E+02,0.656149E-02,0.304341E+03,0.431837E+03,0.000000E+00,0.506451E-05
0.503000E+02,0.655871E-02,0.304317E+03,0.431569E+03,0.000000E+00,0.506451E-05
0.504000E+02,0.655593E-02,0.304294E+03,0.431302E+03,0.000000E+00,0.506451E-05
0.505000E+02,0.655316E-02,0.304270E+03,0.431035E+03,0.000000E+00,0.506451E-05
0.506000E+02,0.655038E-02,0.304246E+03,0.430768E+03,0.000000E+00,0.506451E-05
0.507000E+02,0.654761E-02,0.304222E+03,0.430501E+03,0.000000E+00,0.506451E-05
0.508000E+02,0.654484E-02,0.304198E+03,0.430234E+03,0.000000E+00,0.506451E-05
0.509000E+02,0.654207E-02,0.304174E+03,0.429967E+03,0.000000E+00,0.506451E-05
0.510000E+02,0.653930E-02,0.304150E+03,0.429701E+03,0.000000E+00,0.506451E-05
0.511000E+02,0.653654E-02,0.304127E+03,0.429435E+03,0.000000E+00,0.506451E-05
0.512000E+02,0.653377E-02,0.304103E+03,0.429169E+03,0.000000E+00,0.506451E-05
0.513000E+02,0.653101E-02,0.304079E+03,0.428903E+03,0.000000E+00,0.506451E-05
0.514000E+02,0.652825E-02,0.304055E+03,0.428637E+03,0.000000E+00,0.506451E-05
0.515000E+02,0.652549E-02,0.304031E+03,0.428371E+03,0.000000E+00,0.506451E-05
0.516000E+02,0.652273E-02,0.304007E+03,0.428106E+03,0.000000E+00,0.506451E-05
0.517000E+02,0.651997E-02,0.303984E+03,0.427840E+03,0.000000E+00,0.506451E-05
0.518000E+02,0.651721E-02,0.303960E+03,0.427575E+03,0.000000E+00,0.506451E-05
0.519000E+02,0.651446E-02,0.303936E+03,0.427310E+03,0.000000E+00,0.506451E-05
0.520000E+02,0.651170E-02,0.303912E+03,0.427045E+03,0.000000E+00,0.506451E-05
0.521000E+02,0.650895E-02,0.303888E+03,0.426781E+03,0.000000E+00,0.506451E-05
0.522000E+02,0.650620E-02,0.303865E+03,0.426516E+03,0.000000E+00,0.506451E-05
0.523000E+02,0.650345E-02,0.303841E+03,0.426252E+03,0.000000E+00,0.506451E-05
0.524000E+02,0.650070E-02,0.303817E+03,0.425987E+03,0.000000E+00,0.506451E-05
0.525000E+02,0.649795E-02,0.303793E+03,0.425723E+03,0.000000E+00,0.506451E-05
0.526000E+02,0.649521E-02,0.303769E+03,0.425459E+03,0.000000E+00,0.506451E-05
0.527000E+02,0.649246E-02,0.303746E+03,0.425196E+03,0.000000E+00,0.506451E-05
0.528000E+02,0.648972E-02,0.303722E+03,0.424932E+03,0.000000E+00,0.506451E-05
0.529000E+02,0.648698E-02,0.303698E+03,0.424668E+03,0.000000E+00,0.506451E-05
0.530000E+02,0.648424E-02,0.303674E+03,0.424405E+03,0.000000E+00,0.506451E-05
0.531000E+02,0.648150E-02,0.303651E+03,0.424142E+03,0.000000E+00,0.506451E-05
0.532000E+02,0.647876E-02,0.303627E+03,0.423879E+03,0.000000E+00,0.506451E-05
0.533000E+02,0.647602E-02,0.303603E+03,0.423616E+03,0.000000E+00,0.506451E-05
0.534000E+02,0.647329E-02,0.303579E+03,0.423353E+03,0.000000E+00,0.506451E-05
0.535000E+02,0.647056E-02,0.303556E+03,0.423091E+03,0.000000E+00,0.506451E-05
0.536000E+02,0.646782E-02,0.303532E+03,0.422828E+03,0.000000E+00,0.506451E-05
0.537000E+02,0.646509E-02,0.303508E+03,0.422566E+03,0.000000E+00,0.506451E-05
0.538000E+02,0.646236E-02,0.303484E+03,0.422304E+03,0.000000E+00,0.506451E-05
0.539000E+02,0.645964E-02,0.303461E+03,0.422042E+03,0.000000E+00,0.506451E-05
0.540000E+02,0.645691E-02,0.303437E+03,0.421780E+03,0.000000E+00,0.506451E-05
0.541000E+02,0.645418E-02,0.303413E+03,0.421518E+03,0.000000E+00,0.506451E-05
0.542000E+02,0.645146E-02,0.303389E+03,0.421257E+03,0.000000E+00,0.506451E-05
0.543000E+02,0.644874E-02,0.303366E+03,0.420995E+03,0.000000E+00,0.506451E-05
0.544000E+02,0.644602E-02,0.303342E+03,0.420734E+03,0.000000E+00,0.506451E-05
0.545000E+02,0.644330E-02,0.303318E+03,0.420473E+03,0.000000E+00,0.506451E-05
0.546000E+02,0.644058E-02,0.303295E+03,0.420212E+03,0.000000E+00,0.506451E-05
0.547000E+02,0.643786E-02,0.303271E+03,0.419952E+03,0.000000E+00,0.506451E-05
0.548000E+02,0.643515E-02,0.303247E+03,0.419691E+03,0.000000E+00,0.506451E-05
0.549000E+02,0.643243E-02,0.303223E+03,0.419430E+03,0.000000E+00,0.506451E-05
0.550000E+02,0.642972E-02,0.303200E+03,0.419170E+03,0.000000E+00,0.506451E-05
0.551000E+02,0.642701E-02,0.303176E+03,0.418910E+03,0.000000E+00,0.506451E-05
0.552000E+02,0.642430E-02,0.303152E+03,0.418650E+03,0.000000E+00,0.506451E-05
0.553000E+02,0.642159E-02,0.303129E+03,0.418390E+03,0.000000E+00,0.506451E-05
0.554000E+02,0.641888E-02,0.303105E+03,0.418130E+03,0.000000E+00,0.506451E-05
0.555000E+02,0.641617E-02,0.303081E+03,0.417871E+03,0.000000E+00,0.506451E-05
0.556000E+02,0.641347E-02,0.303058E+03,0.417611E+03,0.000000E+00,0.506451E-05
0.557000E+02,0.641077E-02,0.303034E+03,0.417352E+03,0.000000E+00,0.506451E-05
0.558000E+02,0.640806E-02,0.303010E+03,0.417093E+03,0.000000E+00,0.506451E-05
0.559000E+02,0.640536E-02,0.302987E+03,0.416834E+03,0.000000E+00,0.506451E-05
0.560000E+02,0.640266E-02,0.302963E+03,0.416575E+03,0.000000E+00,0.506451E-05
0.561000E+02,0.639996E-02,0.302939E+03,0.416317E+03,0.000000E+00,0.506451E-05
0.562000E+02,0.639727E-02,0.302916E+03,0.416058E+03,0.000000E+00,0.506451E-05
0.563000E+02,0.639457E-02,0.302892E+03,0.415800E+03,0.000000E+00,0.506451E-05
0.564000E+02,0.639188E-02,0.302868E+03,0.415542E+03,0.000000E+00,0.506451E-05
